3,28,522.0,276.0,663.0,329.0
3,29,506.0,276.0,663.0,333.0
3,30,490.0,276.0,663.0,338.0
3,31,471.0,276.0,663.0,343.0
3,32,453.0,293.0,563.0,347.0
3,33,435.0,298.0,546.0,353.0
3,34,414.0,303.0,528.0,358.0
3,35,394.0,306.0,509.0,364.0
3,36,373.0,311.0,492.0,369.0
3,37,351.0,316.0,472.0,375.0
3,38,329.0,321.0,452.0,381.0
3,39,305.0,326.0,431.0,387.0
3,40,281.0,330.0,410.0,393.0
3,41,256.0,334.0,388.0,399.0
3,42,230.0,340.0,364.0,405.0
3,43,203.0,345.0,340.0,412.0
3,44,175.0,349.0,315.0,420.0
3,45,145.0,355.0,289.0,426.0
3,46,115.0,360.0,262.0,434.0
3,47,83.0,368.0,234.0,442.0
3,48,51.0,375.0,205.0,451.0
3,49,17.0,388.0,175.0,459.0
3,50,0.0,397.0,143.0,467.0
3,51,0.0,406.0,111.0,467.0
3,52,0.0,417.0,78.0,467.0
3,53,0.0,419.0,44.0,468.0
3,54,0.0,432.0,9.0,459.0
4,77,921.0,479.0,944.0,512.0
4,78,919.0,479.0,943.0,510.0
4,79,915.0,478.0,942.0,508.0
4,80,913.0,476.0,945.0,506.0
4,81,911.0,464.0,938.0,503.0
4,82,908.0,458.0,938.0,500.0
4,83,906.0,439.0,951.0,498.0
4,84,902.0,437.0,951.0,497.0
4,85,900.0,435.0,950.0,493.0
4,86,899.0,432.0,950.0,491.0
4,87,898.0,430.0,951.0,489.0
4,88,896.0,429.0,951.0,486.0
4,89,895.0,428.0,950.0,484.0
4,90,893.0,427.0,950.0,481.0
4,91,890.0,425.0,950.0,479.0
4,92,891.0,424.0,951.0,476.0
4,93,890.0,422.0,951.0,474.0
4,94,890.0,421.0,952.0,472.0
4,95,891.0,419.0,952.0,469.0
4,96,891.0,418.0,953.0,467.0
4,97,893.0,417.0,953.0,464.0
4,98,892.0,416.0,954.0,463.0
4,99,892.0,414.0,955.0,461.0
4,100,894.0,413.0,957.0,459.0
4,101,894.0,412.0,957.0,457.0
4,102,895.0,411.0,959.0,456.0
4,103,895.0,410.0,960.0,455.0
4,104,895.0,409.0,962.0,454.0
4,105,896.0,408.0,964.0,452.0
4,106,899.0,407.0,966.0,451.0
4,107,909.0,406.0,968.0,451.0
4,108,907.0,404.0,969.0,450.0
4,109,907.0,403.0,970.0,448.0
4,110,906.0,401.0,971.0,447.0
4,111,907.0,400.0,972.0,446.0
4,112,909.0,399.0,973.0,445.0
4,113,911.0,398.0,974.0,443.0
4,114,911.0,396.0,975.0,442.0
4,115,912.0,394.0,975.0,441.0
4,116,913.0,393.0,975.0,440.0
4,117,916.0,393.0,975.0,438.0
4,118,918.0,392.0,975.0,437.0
4,119,920.0,391.0,975.0,435.0
4,120,922.0,389.0,974.0,434.0
4,121,931.0,387.0,973.0,433.0
4,122,932.0,387.0,968.0,433.0
4,123,933.0,386.0,968.0,432.0
4,124,933.0,387.0,968.0,431.0
4,125,933.0,386.0,968.0,430.0
4,126,933.0,386.0,968.0,429.0
4,127,933.0,387.0,968.0,428.0
4,128,935.0,388.0,968.0,427.0
5,73,659.0,243.0,688.0,259.0
5,74,647.0,238.0,687.0,262.0
5,75,634.0,235.0,687.0,264.0
5,76,621.0,234.0,687.0,267.0
5,77,608.0,234.0,688.0,270.0
5,78,597.0,233.0,683.0,272.0
5,79,582.0,233.0,679.0,275.0
5,80,568.0,232.0,675.0,278.0
5,81,555.0,232.0,666.0,280.0
5,82,541.0,232.0,654.0,283.0
5,83,528.0,234.0,642.0,285.0
5,84,514.0,234.0,630.0,288.0
5,85,501.0,234.0,618.0,290.0
5,86,487.0,236.0,605.0,292.0
5,87,473.0,239.0,594.0,294.0
5,88,459.0,242.0,580.0,296.0
5,89,445.0,244.0,568.0,298.0
5,90,431.0,246.0,555.0,300.0
5,91,416.0,250.0,542.0,301.0
5,92,402.0,252.0,529.0,303.0
5,93,388.0,254.0,516.0,304.0
5,94,374.0,257.0,502.0,305.0
5,95,359.0,263.0,488.0,306.0
5,96,345.0,264.0,474.0,306.0
5,97,331.0,265.0,461.0,307.0
5,98,323.0,267.0,447.0,307.0
5,99,305.0,269.0,433.0,308.0
5,100,288.0,271.0,419.0,308.0
5,101,274.0,274.0,405.0,308.0
5,102,260.0,276.0,390.0,307.0
5,103,247.0,275.0,378.0,307.0
5,104,235.0,272.0,363.0,307.0
5,105,225.0,270.0,350.0,306.0
5,106,205.0,268.0,337.0,307.0
5,107,192.0,265.0,324.0,306.0
5,108,180.0,261.0,311.0,306.0
5,109,168.0,259.0,297.0,305.0
5,110,159.0,257.0,284.0,304.0
5,111,147.0,256.0,271.0,303.0
5,112,134.0,255.0,259.0,302.0
5,113,122.0,252.0,247.0,300.0
5,114,109.0,250.0,235.0,299.0
5,115,101.0,244.0,222.0,298.0
5,116,92.0,242.0,212.0,296.0
5,117,83.0,241.0,201.0,294.0
5,118,74.0,240.0,189.0,292.0
5,119,65.0,237.0,178.0,290.0
5,120,56.0,234.0,168.0,288.0
5,121,47.0,231.0,157.0,287.0
5,122,44.0,230.0,147.0,284.0
5,123,44.0,229.0,137.0,281.0
5,124,45.0,229.0,127.0,279.0
5,125,45.0,231.0,118.0,276.0
5,126,45.0,229.0,108.0,272.0
5,127,45.0,232.0,100.0,270.0
5,128,46.0,233.0,91.0,267.0
5,129,47.0,236.0,83.0,264.0
5,130,49.0,240.0,72.0,258.0
6,106,986.0,620.0,999.0,655.0
6,107,979.0,613.0,999.0,657.0
6,108,968.0,597.0,999.0,659.0
6,109,959.0,589.0,999.0,659.0
6,110,950.0,584.0,999.0,659.0
6,111,940.0,579.0,999.0,661.0
6,112,931.0,575.0,999.0,660.0
6,113,921.0,569.0,999.0,660.0
6,114,911.0,565.0,999.0,660.0
6,115,902.0,560.0,999.0,660.0
6,116,893.0,556.0,999.0,660.0
6,117,886.0,551.0,999.0,660.0
6,118,875.0,546.0,999.0,660.0
6,119,867.0,541.0,999.0,660.0
6,120,857.0,536.0,999.0,659.0
6,121,848.0,533.0,989.0,652.5
6,122,840.0,526.0,980.0,646.5
6,123,831.0,521.0,970.0,640.5
6,124,823.0,515.0,958.0,633.5
6,125,815.0,511.0,936.75,619.0
6,126,807.0,506.0,915.5,604.5
6,127,799.5,504.0,916.25,606.0
6,128,792.0,495.0,917.0,607.5
6,129,785.0,489.0,917.0,606.5
6,130,778.0,484.0,906.0,596.5
6,131,771.0,478.0,943.0,598.0
6,132,766.0,473.0,933.0,592.0
6,133,760.0,467.0,923.0,584.0
6,134,754.0,462.0,914.0,577.0
6,135,749.0,456.0,905.0,571.0
6,136,744.0,449.0,896.0,564.0
6,137,740.0,443.0,887.0,557.0
6,138,735.0,437.0,878.0,550.0
6,139,732.0,431.0,870.0,543.0
6,140,728.0,426.0,861.0,536.0
6,141,726.0,420.0,852.0,529.0
6,142,723.0,415.0,846.0,521.0
6,143,722.0,410.0,839.0,515.0
6,144,720.0,405.0,832.0,507.0
6,145,718.0,400.0,826.0,499.0
6,146,717.0,394.0,820.0,492.0
6,147,718.0,388.0,814.0,485.0
6,148,715.0,382.0,809.0,478.0
6,149,714.0,376.0,804.0,471.0
6,150,714.0,371.0,799.0,465.0
6,151,715.0,366.0,795.0,458.0
6,152,717.0,362.0,792.0,452.0
6,153,718.0,357.0,789.0,446.0
6,154,720.0,353.0,787.0,440.0
6,155,721.0,348.0,785.0,434.0
6,156,722.0,344.0,784.0,427.0
6,157,723.0,340.0,783.0,421.0
6,158,723.0,336.0,784.0,415.0
6,159,724.0,332.0,786.0,409.0
6,160,725.0,328.0,790.0,403.0
6,161,726.0,325.0,793.0,398.0
6,162,728.0,321.0,797.0,392.0
6,163,731.0,317.0,801.0,387.0
6,164,733.0,314.0,806.0,381.0
6,165,737.0,310.0,811.0,376.0
6,166,740.0,307.0,816.0,371.0
6,167,745.0,304.0,821.0,366.0
6,168,749.0,301.0,827.0,361.0
6,169,754.0,298.0,833.0,357.0
6,170,760.0,295.0,839.0,353.0
6,171,765.0,292.0,845.0,348.0
6,172,771.0,289.0,851.0,344.0
6,173,777.0,287.0,855.0,340.0
6,174,784.0,286.0,861.0,336.0
6,175,790.0,285.0,865.0,332.0
6,176,797.0,287.0,869.0,328.0
6,177,804.0,290.0,869.0,325.0
6,178,811.0,287.0,869.0,320.0
6,179,819.0,287.0,869.0,316.0
6,180,825.0,295.0,869.0,313.0
6,181,832.0,292.0,869.0,310.0
7,154,665.0,244.0,683.0,257.0
7,155,654.0,239.0,684.0,259.0
7,156,643.0,238.0,684.0,262.0
7,157,632.0,238.0,684.0,265.0
7,158,620.0,237.0,684.0,267.0
7,159,609.0,235.0,681.0,270.0
7,160,598.0,233.0,676.0,272.0
7,161,586.0,235.0,666.0,274.0
7,162,574.0,237.0,656.0,277.0
7,163,562.0,239.0,645.0,279.0
7,164,550.0,241.0,634.0,282.0
7,165,539.0,243.0,624.0,284.0
7,166,526.0,245.0,613.0,286.0
7,167,514.0,247.0,601.0,288.0
7,168,502.0,249.0,590.0,290.0
7,169,489.0,250.0,579.0,293.0
7,170,477.0,252.0,567.0,294.0
7,171,464.0,255.0,555.0,296.0
7,172,451.0,256.0,543.0,298.0
7,173,438.0,258.0,531.0,300.0
7,174,425.0,259.0,520.0,301.0
7,175,413.0,263.0,508.0,302.0
7,176,400.0,265.0,496.0,303.0
7,177,388.0,266.0,484.0,304.0
7,178,376.0,267.0,472.0,306.0
7,179,363.0,268.0,459.0,306.0
7,180,350.0,270.0,447.0,307.0
7,181,337.0,271.0,435.0,307.0
7,182,323.0,273.0,422.0,308.0
8,187,260.0,277.0,360.0,308.0
8,188,248.0,277.0,348.0,308.0
8,189,237.0,275.0,335.0,308.0
8,190,225.0,275.0,324.0,308.0
8,191,212.0,274.0,312.0,307.0
8,192,201.0,272.0,300.0,307.0
8,193,189.0,270.0,288.0,306.0
8,194,179.0,269.0,277.0,305.0
8,195,168.0,269.0,266.0,304.0
8,196,159.0,263.0,255.0,303.0
8,197,149.0,262.0,244.0,300.0
8,198,140.0,261.0,234.0,299.0
8,199,130.0,261.0,223.0,298.0
8,200,121.0,260.0,213.0,296.0
8,201,112.0,259.0,204.0,294.0
8,202,104.0,255.0,194.0,292.0
8,203,97.0,253.0,184.0,290.0
8,204,89.0,250.0,175.0,288.0
8,205,82.0,247.0,166.0,286.0
8,206,74.0,247.0,157.0,283.0
8,207,67.0,246.0,149.0,281.0
8,208,60.0,242.0,140.0,278.0
8,209,53.0,240.0,132.0,276.0
8,210,48.0,240.0,124.0,273.0
8,211,48.0,240.0,116.0,270.0
8,212,48.0,238.0,108.0,268.0
8,213,48.0,236.0,100.0,265.0
8,214,48.0,238.0,92.0,263.0
8,215,48.0,236.0,85.0,261.0
8,216,49.0,240.0,78.0,257.0
9,230,708.0,262.0,735.0,277.0
9,231,699.0,260.0,736.0,280.0
9,232,690.0,259.0,736.0,283.0
9,233,682.0,259.0,736.0,285.0
9,234,673.0,258.0,736.0,288.0
9,235,665.0,257.0,735.0,291.0
9,236,657.0,256.0,736.0,294.0
9,237,648.5,259.0,727.5,297.0
9,238,640.0,256.0,728.0,301.0
9,239,633.0,258.5,720.0,303.5
9,240,650.0,261.0,713.0,291.0
9,241,651.0,264.0,705.0,295.0
9,242,644.0,266.0,698.0,292.0
9,243,622.0,270.0,690.0,302.0
9,244,619.0,273.0,683.0,303.0
9,245,612.0,276.0,674.0,304.0
10,38,713.0,263.0,733.0,275.0
10,39,705.0,262.0,726.0,278.0
10,40,697.0,261.0,719.0,280.0
10,41,688.0,261.0,731.0,283.0
10,42,679.0,258.0,723.0,286.0
10,43,670.0,256.0,720.0,288.0
10,44,661.0,255.0,721.0,291.0
10,45,652.0,254.0,720.0,295.0
10,46,644.0,252.0,718.0,298.0
10,47,635.0,251.0,720.0,301.0
10,48,627.0,251.0,719.0,304.0
10,49,623.0,251.0,714.0,307.0
10,50,619.0,252.0,707.0,312.0
10,51,608.0,254.0,700.0,317.0
10,52,602.0,256.0,693.0,321.0
10,53,588.0,259.0,686.0,325.0
10,54,581.0,261.0,679.0,328.0
10,55,582.0,264.0,672.0,334.0
10,56,568.0,267.0,665.0,339.0
10,57,562.0,270.0,660.0,343.0
10,58,559.0,273.0,654.0,348.0
10,59,552.0,277.0,648.0,354.0
10,60,545.0,279.0,642.0,359.0
10,61,538.0,283.0,637.0,365.0
10,62,533.0,286.0,630.0,370.0
10,63,529.0,290.0,625.0,377.0
10,64,526.0,294.0,620.0,383.0
10,65,522.0,298.0,615.0,390.0
10,66,519.0,303.0,612.0,397.0
10,67,516.0,307.0,607.0,404.0
10,68,514.0,312.0,603.0,412.0
10,69,512.0,317.0,599.0,420.0
10,70,511.0,323.0,596.0,428.0
10,71,511.0,327.0,592.0,435.0
10,72,510.0,333.0,590.0,444.0
10,73,511.0,340.0,589.0,452.0
10,74,511.0,346.0,590.0,462.0
10,75,512.0,353.0,593.0,471.0
10,76,513.0,360.0,596.0,482.0
10,77,514.0,367.0,600.0,491.0
10,78,515.0,375.0,604.0,500.0
10,79,516.0,382.0,603.0,512.0
10,80,517.0,390.0,607.0,522.0
10,81,522.0,397.0,624.0,533.0
10,82,524.0,405.0,632.0,544.0
10,83,529.0,414.0,641.0,555.0
10,84,531.0,423.0,651.0,567.0
10,85,532.0,432.0,660.0,579.0
10,86,535.0,443.0,671.0,591.0
10,87,539.0,452.0,674.0,596.0
10,88,554.0,464.0,690.0,612.0
10,89,565.0,477.0,701.0,625.0
10,90,581.0,493.0,717.0,641.0
10,91,605.0,507.5,733.0,654.5
10,92,577.0,503.0,685.5,544.5
10,93,592.5,512.0,711.5,553.5
10,94,608.5,524.5,669.5,563.5
10,95,614.5,535.5,733.5,576.5
10,96,643.0,544.0,771.0,608.5
10,97,662.0,555.0,790.0,680.0
10,98,676.0,567.0,809.0,693.0
10,99,691.0,577.0,828.0,707.0
10,100,708.0,588.0,908.0,749.0
10,101,725.0,599.0,932.0,749.0
10,102,744.5,612.0,881.5,742.0
10,103,767.0,624.5,967.0,749.0
10,104,791.5,638.0,928.5,749.0
10,105,812.5,650.5,949.5,749.0
10,106,823.5,652.0,999.0,749.0
10,107,813.0,664.0,999.0,749.0
10,108,836.0,676.0,999.0,749.0
10,109,859.0,688.0,999.0,749.0
11,153,991.0,664.0,999.0,698.0
11,154,978.0,655.0,999.0,706.0
11,155,967.0,637.0,999.0,708.0
11,156,957.0,633.0,999.0,710.0
11,157,947.0,629.0,999.0,711.0
11,158,938.0,625.0,999.0,714.0
11,159,930.0,621.0,999.0,713.0
11,160,922.0,618.0,999.0,712.0
11,161,914.0,615.0,999.0,712.0
11,162,906.0,612.0,999.0,712.0
11,163,899.0,610.0,999.0,712.0
11,164,893.0,607.0,999.0,712.0
11,165,887.0,605.0,999.0,712.0
11,166,881.0,602.0,999.0,712.0
11,167,875.0,600.0,999.0,712.0
11,168,871.0,598.0,999.0,712.0
11,169,866.0,596.0,999.0,712.0
11,170,861.0,594.0,999.0,712.0
11,171,859.0,592.0,999.0,712.0
11,172,853.0,591.0,999.0,712.0
11,173,849.0,590.0,999.0,712.0
11,174,845.0,588.0,999.0,712.0
11,175,842.0,587.0,999.0,712.0
11,176,839.0,587.0,999.0,712.0
11,177,837.0,586.0,999.0,711.0
11,178,835.0,585.0,999.0,711.0
11,179,833.0,585.0,999.0,711.0
11,180,831.0,584.0,999.0,710.0
11,181,830.0,583.0,999.0,710.0
11,182,829.0,583.0,999.0,709.0
11,183,828.0,582.0,999.0,709.0
11,184,828.0,582.0,999.0,709.0
11,185,828.0,581.0,999.0,709.0
11,186,826.0,581.0,999.0,709.0
11,187,0.0,0.0,0.0,0.0
12,243,604.0,302.0,631.0,327.0
12,244,596.0,307.0,634.0,333.0
12,245,590.0,312.0,635.0,338.0
12,246,583.0,279.0,667.0,344.0
12,247,576.0,283.0,660.0,350.0
12,248,570.0,287.0,654.0,357.0
12,249,565.0,291.0,648.0,362.0
12,250,560.0,301.0,637.0,368.0
12,251,555.0,306.0,635.0,377.0
12,252,550.0,311.0,633.0,385.0
12,253,546.0,314.0,630.0,393.0
12,254,542.0,317.0,625.0,401.0
12,255,539.0,326.0,620.0,410.0
